IP.address,Number_of_Responses,Unique_User_Agents,Unique_Cities,Unique_Ages,Unique_Mobile_Devices,Unique_PC_Devices,Avg_Time_Between_Entries_Min,Median_Time_Between_Entries_Min,Entries_Under_10min_Apart,Pool_Importance_Prop,TaxSupport_Prop,Pool_Importance_Prop_NonRepeat,TaxSupport_Prop_NonRepeat,Flag_Further_Investigation,Reviewer_Notes,Mean_Time_Taken_Seconds,Time_Taken_Range_Seconds,Mean_Time_Taken_Seconds_NonRepeat,Time_Taken_Range_Seconds_NonRepeat,Avg_Questions_Answered,Avg_Questions_Answered_NonRepeat,Prop_Duplicate_Responses,Unique_Response_Ratio,Hour_of_Day_STD,All_Mobile_User_Agents
172.56.108.148,2,2,2,1,2,0,31898.0,31898.0,0,{'Not important': 1.0},{'No': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,327.0,33-621,513.0216091954023,23-3481,28.0,45.900689655172414,0.0,1.0,2.83,True
172.56.107.66,2,2,2,1,2,0,43471.0,43471.0,0,"{'Not important': 0.5, 'Very important': 0.5}","{'No': 0.5, 'Yes': 0.5}","{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,605.0,209-1001,513.0216091954023,23-3481,50.5,45.900689655172414,0.0,1.0,3.54,True
172.56.106.60,2,2,1,2,2,0,14231.0,14231.0,0,{'Very important': 1.0},{'Yes': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,634.0,538-730,513.0216091954023,23-3481,42.0,45.900689655172414,0.0,1.0,2.12,True
104.28.116.28,2,2,2,1,2,0,74810.0,74810.0,0,{'Very important': 1.0},{'Yes': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,1695.5,833-2558,513.0216091954023,23-3481,55.0,45.900689655172414,0.0,1.0,0.71,True
104.28.116.92,2,1,2,2,1,0,11841.0,11841.0,0,{'Somewhat important': 1.0},"{""I don't know/need more information"": 0.5, 'No': 0.5}","{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,402.0,230-574,513.0216091954023,23-3481,48.0,45.900689655172414,0.0,1.0,3.54,True
104.28.116.96,2,2,2,2,1,1,186.0,186.0,0,{'Very important': 1.0},"{'Yes': 0.5, ""I don't know/need more information"": 0.5}","{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,307.5,301-314,513.0216091954023,23-3481,43.5,45.900689655172414,0.0,1.0,2.12,False
107.77.205.110,2,2,2,2,1,1,2525.0,2525.0,0,"{'Not important': 0.5, 'Very important': 0.5}","{'No': 0.5, 'Yes': 0.5}","{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,560.5,469-652,513.0216091954023,23-3481,49.5,45.900689655172414,0.0,1.0,4.24,False
107.77.205.189,2,2,2,2,1,1,48752.0,48752.0,0,{'Very important': 1.0},{'Yes': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,190.5,136-245,513.0216091954023,23-3481,18.0,45.900689655172414,0.0,1.0,2.83,False
107.77.205.197,2,2,2,2,2,0,5967.0,5967.0,0,{'Very important': 1.0},{'Yes': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,566.5,512-621,513.0216091954023,23-3481,51.5,45.900689655172414,0.0,1.0,2.83,True
107.77.205.71,2,2,2,2,1,1,27535.0,27535.0,0,"{'Somewhat important': 0.5, 'Not important': 0.5}","{""I don't know/need more information"": 0.5, 'No': 0.5}","{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,678.0,603-753,513.0216091954023,23-3481,37.0,45.900689655172414,0.0,1.0,2.12,False
12.39.134.2,2,2,2,2,0,2,216.0,216.0,0,{'Very important': 1.0},{'Yes': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,162.0,44-280,513.0216091954023,23-3481,29.0,45.900689655172414,0.0,1.0,2.12,False
135.26.151.62,2,2,1,2,2,0,63704.0,63704.0,0,{'Very important': 1.0},{'Yes': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,587.5,442-733,513.0216091954023,23-3481,53.5,45.900689655172414,0.0,1.0,3.54,True
146.75.136.230,2,2,2,2,2,0,25943.0,25943.0,0,"{'Very important': 0.5, 'Somewhat important': 0.5}",{'Yes': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,337.5,280-395,513.0216091954023,23-3481,44.5,45.900689655172414,0.0,1.0,0.71,True
146.75.136.236,2,2,2,2,2,0,37409.0,37409.0,0,{'Very important': 1.0},{'Yes': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,370.5,54-687,513.0216091954023,23-3481,26.0,45.900689655172414,0.0,1.0,0.71,True
15.181.1.224,2,2,2,2,2,0,16436.0,16436.0,0,"{'Very important': 0.5, 'Not important': 0.5}","{""I don't know/need more information"": 0.5, 'No': 0.5}","{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,956.0,500-1412,513.0216091954023,23-3481,38.0,45.900689655172414,0.0,1.0,7.07,True
15.220.1.201,2,2,2,2,1,1,11308.0,11308.0,0,"{'Very important': 0.5, 'Not important': 0.5}","{'Yes': 0.5, 'No': 0.5}","{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,155.5,152-159,513.0216091954023,23-3481,49.0,45.900689655172414,0.0,1.0,2.83,False
152.157.116.209,2,2,1,2,0,2,62010.0,62010.0,0,{'Very important': 1.0},{'Yes': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,424.0,323-525,513.0216091954023,23-3481,45.5,45.900689655172414,0.0,1.0,1.41,False
166.198.252.11,2,2,2,1,2,0,38972.0,38972.0,0,"{'Very important': 0.5, 'Not important': 0.5}","{'Yes': 0.5, 'No': 0.5}","{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,289.0,268-310,513.0216091954023,23-3481,56.5,45.900689655172414,0.0,1.0,0.71,True
166.198.252.113,2,2,1,2,2,0,48710.0,48710.0,0,{'Somewhat important': 1.0},{'Yes': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,355.0,257-453,513.0216091954023,23-3481,50.5,45.900689655172414,0.0,1.0,2.83,True
166.198.252.142,2,2,2,1,2,0,23611.0,23611.0,0,{'Very important': 1.0},{'Yes': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,300.5,280-321,513.0216091954023,23-3481,49.5,45.900689655172414,0.0,1.0,7.07,True
166.198.252.27,2,2,2,2,2,0,8060.0,8060.0,0,"{'Very important': 0.5, 'Not important': 0.5}",{'No': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,301.0,230-372,513.0216091954023,23-3481,54.0,45.900689655172414,0.0,1.0,7.07,True
166.198.252.34,2,2,2,2,2,0,35776.0,35776.0,0,{'Very important': 1.0},{'Yes': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,1237.5,666-1809,513.0216091954023,23-3481,51.0,45.900689655172414,0.0,1.0,2.83,True
168.103.157.115,2,2,2,2,0,2,903.0,903.0,0,{'Very important': 1.0},"{'Yes': 0.5, ""I don't know/need more information"": 0.5}","{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,666.5,304-1029,513.0216091954023,23-3481,53.0,45.900689655172414,0.0,1.0,6.36,False
172.224.243.19,2,2,1,1,2,0,23808.0,23808.0,0,{'Very important': 1.0},{'Yes': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,607.0,456-758,513.0216091954023,23-3481,41.0,45.900689655172414,0.0,1.0,8.49,True
172.56.105.19,2,2,2,2,1,1,5789.0,5789.0,0,{'Not important': 1.0},{'No': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,530.0,521-539,513.0216091954023,23-3481,49.0,45.900689655172414,0.0,1.0,0.0,False
172.56.106.56,2,1,1,1,1,0,2.0,2.0,1,{'Not important': 1.0},{'No': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,876.0,776-976,513.0216091954023,23-3481,49.5,45.900689655172414,0.0,1.0,0.0,True
24.113.146.16,2,2,1,1,1,1,32557.0,32557.0,0,{'Somewhat important': 1.0},{'No': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,333.0,277-389,513.0216091954023,23-3481,49.5,45.900689655172414,0.0,1.0,6.36,False
24.113.146.201,2,2,2,1,1,1,49561.0,49561.0,0,{'Very important': 1.0},{'Yes': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,291.0,238-344,513.0216091954023,23-3481,51.5,45.900689655172414,0.0,1.0,7.07,False
24.113.162.106,2,1,1,1,1,0,4110.0,4110.0,0,{'Not important': 1.0},{'No': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,336.5,304-369,513.0216091954023,23-3481,39.0,45.900689655172414,0.0,1.0,2.12,True
24.113.159.118,2,2,1,1,0,2,22845.0,22845.0,0,{'Not important': 1.0},{'No': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,363.5,270-457,513.0216091954023,23-3481,50.0,45.900689655172414,0.0,1.0,2.12,False
24.113.155.168,2,2,1,2,2,0,18.0,18.0,0,{'Very important': 1.0},"{""I don't know/need more information"": 1.0}","{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,1766.0,625-2907,513.0216091954023,23-3481,51.5,45.900689655172414,0.0,1.0,0.0,True
24.113.155.189,2,2,1,1,2,0,35300.0,35300.0,0,{'Very important': 1.0},{'Yes': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,498.0,93-903,513.0216091954023,23-3481,25.0,45.900689655172414,0.0,1.0,8.49,True
24.113.155.61,2,2,1,1,2,0,458.0,458.0,0,{'Not important': 1.0},{'No': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,336.0,260-412,513.0216091954023,23-3481,50.0,45.900689655172414,0.0,1.0,4.95,True
24.113.156.87,2,2,1,2,2,0,1.0,1.0,1,"{'Very important': 0.5, 'No opinion/more information needed': 0.5}",{'Yes': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,680.5,656-705,513.0216091954023,23-3481,54.5,45.900689655172414,0.0,1.0,0.0,True
24.113.157.100,2,2,2,1,0,2,1648.0,1648.0,0,"{'Somewhat important': 0.5, 'Very important': 0.5}",{'Yes': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,395.0,176-614,513.0216091954023,23-3481,34.0,45.900689655172414,0.0,1.0,2.83,False
24.113.157.172,2,2,1,1,0,2,78.0,78.0,0,{'Somewhat important': 1.0},{'Yes': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,455.5,323-588,513.0216091954023,23-3481,51.5,45.900689655172414,0.0,1.0,1.41,False
24.113.157.52,2,2,1,1,0,2,10083.0,10083.0,0,{'Not important': 1.0},"{'No': 0.5, ""I don't know/need more information"": 0.5}","{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,1572.5,872-2273,513.0216091954023,23-3481,48.5,45.900689655172414,0.0,1.0,0.0,False
24.113.157.65,2,2,1,1,2,0,64627.0,64627.0,0,{'Very important': 1.0},{'Yes': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,494.5,463-526,513.0216091954023,23-3481,50.0,45.900689655172414,0.0,1.0,2.12,True
24.113.158.143,2,1,1,1,0,1,11636.0,11636.0,0,"{'Very important': 0.5, 'Not important': 0.5}","{'Yes': 0.5, 'No': 0.5}","{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,895.0,579-1211,513.0216091954023,23-3481,24.0,45.900689655172414,0.0,1.0,1.41,False
24.113.158.172,2,2,1,1,2,0,32831.0,32831.0,0,{'Not important': 1.0},{'No': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,535.5,451-620,513.0216091954023,23-3481,53.5,45.900689655172414,0.0,1.0,3.54,True
24.113.158.247,2,2,1,1,1,1,27913.0,27913.0,0,{'Very important': 1.0},{'Yes': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,1097.0,980-1214,513.0216091954023,23-3481,52.0,45.900689655172414,0.0,1.0,10.61,False
24.113.159.147,2,2,2,2,1,1,462.0,462.0,0,{'Not important': 1.0},{'No': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,409.0,363-455,513.0216091954023,23-3481,48.5,45.900689655172414,0.0,1.0,11.31,False
24.113.147.234,2,2,1,1,0,2,5765.0,5765.0,0,"{'Very important': 0.5, 'Not important': 0.5}","{'No': 0.5, 'Yes': 0.5}","{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,423.5,254-593,513.0216091954023,23-3481,36.0,45.900689655172414,0.0,1.0,0.0,False
24.113.159.199,2,2,1,2,0,2,14.0,14.0,0,{'Very important': 1.0},"{'I am not a Jefferson County voter': 0.5, 'Yes': 0.5}","{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,531.5,351-712,513.0216091954023,23-3481,38.0,45.900689655172414,0.0,1.0,0.0,False
24.113.159.223,2,1,1,1,1,0,2.0,2.0,1,{'Very important': 1.0},{'Yes': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,477.0,445-509,513.0216091954023,23-3481,53.0,45.900689655172414,0.0,1.0,0.0,True
24.113.160.180,2,1,1,1,0,1,2459.0,2459.0,0,{'Very important': 1.0},{'Yes': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,1142.0,766-1518,513.0216091954023,23-3481,52.0,45.900689655172414,0.0,1.0,4.95,False
24.113.160.20,2,1,1,2,1,0,190.0,190.0,0,{'Very important': 1.0},{'Yes': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,306.5,244-369,513.0216091954023,23-3481,52.5,45.900689655172414,0.0,1.0,2.12,True
24.113.160.212,2,1,2,1,0,1,49.0,49.0,0,{'Very important': 1.0},{'Yes': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,707.0,338-1076,513.0216091954023,23-3481,45.5,45.900689655172414,0.0,1.0,0.71,False
24.113.160.245,2,2,1,1,0,2,49056.0,49056.0,0,"{'Not important': 0.5, 'Somewhat important': 0.5}","{'No': 0.5, 'Yes': 0.5}","{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,274.0,249-299,513.0216091954023,23-3481,37.5,45.900689655172414,0.0,1.0,0.71,False
24.113.160.57,2,2,1,1,2,0,5645.0,5645.0,0,{'Very important': 1.0},{'Yes': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,723.0,347-1099,513.0216091954023,23-3481,50.5,45.900689655172414,0.0,1.0,1.41,True
24.113.161.118,2,2,1,1,1,1,309.0,309.0,0,{'Very important': 1.0},{'Yes': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,333.0,298-368,513.0216091954023,23-3481,45.0,45.900689655172414,0.0,1.0,3.54,False
24.113.161.158,2,1,1,2,1,0,1.0,1.0,1,{'Very important': 1.0},"{""I don't know/need more information"": 1.0}","{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,265.0,263-267,513.0216091954023,23-3481,28.0,45.900689655172414,0.0,1.0,0.0,True
24.113.161.183,2,1,1,1,0,1,11.0,11.0,0,{'Not important': 1.0},{'No': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,279.0,277-281,513.0216091954023,23-3481,49.0,45.900689655172414,0.0,1.0,0.0,False
24.113.161.81,2,2,1,1,2,0,16.0,16.0,0,{'Somewhat important': 1.0},"{""I don't know/need more information"": 0.5, 'Yes': 0.5}","{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,245.0,201-289,513.0216091954023,23-3481,40.5,45.900689655172414,0.0,1.0,0.71,True
24.113.154.251,2,2,1,1,0,2,12148.0,12148.0,0,"{'Somewhat important': 0.5, 'Very important': 0.5}",{'Yes': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,463.5,377-550,513.0216091954023,23-3481,51.5,45.900689655172414,0.0,1.0,7.78,False
24.113.154.244,2,2,1,1,2,0,15751.0,15751.0,0,{'Not important': 1.0},{'No': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,359.5,271-448,513.0216091954023,23-3481,50.0,45.900689655172414,0.0,1.0,1.41,True
24.113.154.232,2,2,1,2,1,1,8896.0,8896.0,0,{'Very important': 1.0},{'Yes': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,530.5,501-560,513.0216091954023,23-3481,54.5,45.900689655172414,0.0,1.0,2.83,False
24.113.154.154,2,1,1,2,1,0,21.0,21.0,0,{'Not important': 1.0},{'No': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,467.0,425-509,513.0216091954023,23-3481,52.0,45.900689655172414,0.0,1.0,0.71,True
24.113.147.7,2,2,2,2,0,2,32031.0,32031.0,0,{'Very important': 1.0},"{'Yes': 0.5, ""I don't know/need more information"": 0.5}","{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,409.5,203-616,513.0216091954023,23-3481,45.0,45.900689655172414,0.0,1.0,4.24,False
24.113.148.107,2,2,1,1,1,1,2905.0,2905.0,0,{'Very important': 1.0},{'Yes': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,316.0,231-401,513.0216091954023,23-3481,51.5,45.900689655172414,0.0,1.0,0.0,False
24.113.148.128,2,2,1,1,1,1,40417.0,40417.0,0,{'Very important': 1.0},{'Yes': 1.0},"{'Very important': 0.555, 'Not important': 0.214, 'Somewhat important': 0.202, 'No opinion/more information needed': 0.029}","{'Yes': 0.607, 'No': 0.266, ""I don't know/need more information"": 0.113, 'I am not a Jefferson County voter': 0.014}",False,,154.0,124-184,513.0216091954023,23-3481,40.0,45.900689655172414,0.0,1.0,0.71,False
